experiment,video_name,step,agent,horizon,state,qvalues,best_action,use_figures,handle_deadlocks,check_safety,init_mode,temporal_init_mode,deadlock_init_mode,deadlock_protocole,with_stay
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,13,3,2,"(np.int64(6), np.int64(2))","[-7.507964617552169, -5.832906680683818, -500.99000005732853, -4.866434289296651, -8.685747075943382]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,13,3,2,"(np.int64(5), np.int64(3))","[-9.445650776987716, -10.973154006518328, -8.685747075943382, -5.832906680683818, -11.326672763419896]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,13,3,2,"(6, 3)","[-8.685747075943382, -9.445650776987716, -500.99000000000024, -7.507964617552169, -9.762709735931782]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,13,3,2,"(np.int64(6), np.int64(4))","[-9.762709735931782, -11.326672763419896, -500.99000000000024, -8.685747075943382, -9.561792501547473]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,13,3,2,"(np.int64(7), np.int64(3))","[-500.9899999999998, -8.685747075943382, -1.0000000000000009, -500.99000005732853, -500.9899999999998]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,13,3,1,"(np.int64(6), np.int64(2))","[-5.817769923148527, -3.940398999999995, -500.99000000000024, -3.940398999999995, -9.432884880542584]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,13,3,1,"(np.int64(5), np.int64(3))","[-7.774577540984915, -3.9403989999999984, -9.432884880542584, -3.940398999999995, -5.851985181059949]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,13,3,1,"(6, 3)","[-9.432884880542584, -7.774577540984915, -500.99000000000024, -5.817769923148527, -9.59888965173925]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,13,3,1,"(np.int64(6), np.int64(4))","[-9.59888965173925, -5.851985181059949, -500.99000000000024, -9.432884880542584, -7.725530627477583]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,13,3,1,"(np.int64(7), np.int64(3))","[-500.9899999999998, -9.432884880542584, -1.0000000000000009, -500.99000000000024, -500.9899999999998]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,13,3,4,"(np.int64(6), np.int64(2))","[-4.900995009999992, -3.940398999999995, -500.9900000979641, -3.940398999999995, -5.851985059899988]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,13,3,4,"(np.int64(5), np.int64(3))","[-4.900995009999999, -3.9403989999999984, -5.851985059899988, -3.940398999999995, -10.62840503420101]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,13,3,4,"(6, 3)","[-5.851985059899988, -4.900995009999999, -500.99000000000024, -4.900995009999992, -11.434212926091854]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,13,3,4,"(np.int64(6), np.int64(4))","[-11.434212926091854, -10.62840503420101, -500.99000000000024, -5.851985059899988, -10.495728549015519]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,13,3,4,"(np.int64(7), np.int64(3))","[-500.9899999999998, -5.851985059899988, -1.0000000000000009, -500.9900000979641, -500.9899999999998]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,0,3,"(4, 4)","[-6.087313685832097, -6.322929400262457, -5.319198159427607, -10.988017448803511, -2.425468719008646]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,0,3,"(np.int64(4), np.int64(5))","[-2.534218933167912, -4.359200363675678, -1.8499053647030008, -6.080881956723407, -2.970099999999997]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,0,3,"(np.int64(3), np.int64(4))","[-6.270299086340461, -7.818236836017446, -5.9965641794446745, -9.52606325341129, -4.3168711444554075]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,0,3,"(np.int64(4), np.int64(3))","[-9.990801601990519, -9.290408375843626, -8.883287288175513, -10.035495665477796, -5.938133795420544]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,0,3,"(np.int64(5), np.int64(4))","[-5.002717152399539, -5.994561618053082, -3.499684549010003, -9.30408142527232, -1.8332281830033343]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,0,2,"(4, 4)","[-3.4012140318185615, -6.273702433010849, -3.8148959011732995, -9.87875245746633, -2.831406311055969]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,0,2,"(np.int64(4), np.int64(5))","[-2.831406311055969, -3.4765739253333736, -0.9999999999999996, -3.4012140318185615, -2.970099999999997]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,0,2,"(np.int64(3), np.int64(4))","[-6.273702433010849, -8.204767167523961, -3.4012140318185615, -8.245790688225497, -3.4765739253333736]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,0,2,"(np.int64(4), np.int64(3))","[-9.87875245746633, -8.245790688225497, -9.304894570161103, -10.116060858986277, -3.4012140318185615]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,0,2,"(np.int64(5), np.int64(4))","[-3.8148959011732995, -3.4012140318185615, -1.9999999999999991, -9.304894570161103, -0.9999999999999996]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,0,1,"(4, 4)","[-3.803092275795103, -4.3672019284009975, -1.9899999999999984, -4.36720188067398, -1.9899999999999984]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,0,1,"(np.int64(4), np.int64(5))","[-1.9899999999999984, -3.803092275795103, -0.9999999999999996, -3.803092275795103, -2.970099999999997]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,0,1,"(np.int64(3), np.int64(4))","[-4.3672019284009975, -6.206993379957629, -3.803092275795103, -7.210965380207575, -3.803092275795103]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,0,1,"(np.int64(4), np.int64(3))","[-4.36720188067398, -7.210965380207575, -4.776746896333677, -4.900995009999999, -3.803092275795103]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,0,1,"(np.int64(5), np.int64(4))","[-1.9899999999999984, -3.803092275795103, -0.9999999999999996, -4.776746896333677, -0.9999999999999996]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,0,4,"(4, 4)","[-4.9009949610203964, -5.82191418137922, -1.9899999999999984, -3.9403989999999984, -1.9899999999999984]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,0,4,"(np.int64(4), np.int64(5))","[-1.9899999999999984, -4.9009949610203964, -0.9999999999999996, -4.9009949610203964, -2.970099999999997]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,0,4,"(np.int64(3), np.int64(4))","[-5.82191418137922, -6.088483931986218, -4.9009949610203964, -6.088483883981314, -4.9009949610203964]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,0,4,"(np.int64(4), np.int64(3))","[-3.9403989999999984, -6.088483883981314, -2.970099999999997, -4.900995009999999, -4.9009949610203964]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,0,4,"(np.int64(5), np.int64(4))","[-1.9899999999999984, -4.9009949610203964, -0.9999999999999996, -2.970099999999997, -0.9999999999999996]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,1,3,"(np.int64(6), np.int64(2))","[0.0, -3.549716094109003, -499.9999999999998, -1.8499053647030008, -3.6998107255986605]",0,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,1,3,"(np.int64(5), np.int64(3))","[-9.094150414549691, -12.091412286093533, -3.883700524518878, -3.8255507889908795, -9.39828291761704]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,1,3,"(np.int64(5), np.int64(1))","[-3.579395196991707, -6.898395812995433, -1.911370618803475, -500.99000039719994, -3.7341118564104248]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,1,3,"(np.int64(4), np.int64(2))","[-9.24443724831435, -11.454815095484975, -3.8728265251743514, -7.0899140672237575, -11.930004751748287]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,1,3,"(5, 2)","[-3.2374402515013, -7.737376264206559, 0.0, -3.2937534360819276, -7.901490477387348]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,1,2,"(np.int64(6), np.int64(2))","[0.0, -1.9999999999999991, -499.9999999999998, -1.9999999999999991, -1.9999999999999991]",0,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,1,2,"(np.int64(5), np.int64(3))","[-7.787295281100967, -11.852102130665344, -1.9999999999999991, -1.9999999999999991, -8.145717399220377]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,1,2,"(np.int64(5), np.int64(1))","[-3.892256912615438, -4.541106400923569, -1.9999999999999991, -500.9900001921196, -1.9999999999999991]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,1,2,"(np.int64(4), np.int64(2))","[-7.8340982599226034, -8.42077554319317, -1.9999999999999991, -4.541106400923569, -11.852102130665344]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,1,2,"(5, 2)","[-1.9999999999999991, -7.8340982599226034, 0.0, -3.892256912615438, -7.787295281100967]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,1,1,"(np.int64(6), np.int64(2))","[0.0, -1.9999999746337325, -499.9999999999998, -0.9999999999999996, -1.0000000253662669]",0,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,1,1,"(np.int64(5), np.int64(3))","[-2.980000025366266, -6.793465160087121, -1.0000000253662669, -1.9999999746337325, -5.769677609895513]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,1,1,"(np.int64(5), np.int64(1))","[-2.979999974887394, -4.853334318795335, -0.9999999999999996, -500.99000000000024, -1.9999999746337325]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,1,1,"(np.int64(4), np.int64(2))","[-2.979999999999997, -6.793465161296081, -1.9999999746337325, -4.853334318795335, -6.793465160087121]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,1,1,"(5, 2)","[-1.9999999746337325, -2.979999999999997, 0.0, -2.979999974887394, -2.980000025366266]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,1,4,"(np.int64(6), np.int64(2))","[0.0, -0.9999999999999994, -499.9999999999997, -0.9999999999999994, -1.9999999746337318]",0,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,1,4,"(np.int64(5), np.int64(3))","[-3.979999974633731, -4.853334343489287, -1.9999999746337325, -0.9999999999999996, -4.793092274839797]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,1,4,"(np.int64(5), np.int64(1))","[-1.9899999999999984, -3.879838795149642, -0.9999999999999996, -500.9900000248612, -0.9999999999999996]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,1,4,"(np.int64(4), np.int64(2))","[-2.979999999999997, -4.900994961020397, -0.9999999999999996, -3.879838795149642, -4.853334343489287]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,1,4,"(5, 2)","[-0.9999999999999996, -2.979999999999997, 0.0, -1.9899999999999984, -3.979999974633731]",2,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,2,3,"(2, 3)","[-5.104214354598016, -4.643999507286783, -7.432854756840722, -6.562943184675397, -3.602953852326734]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,2,3,"(np.int64(2), np.int64(4))","[-3.666637528372506, -3.9054891811077317, -4.50689632351473, -4.948285054485251, -1.9353891811077333]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,2,3,"(np.int64(3), np.int64(3))","[-6.935818081546661, -4.833497847827287, -10.220771220715413, -10.896123043774988, -4.245675989844589]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,2,3,"(np.int64(2), np.int64(2))","[-6.477042605459585, -5.38270243492844, -10.0654741328097, -7.480139388615336, -4.691327844246405]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,2,3,"(np.int64(1), np.int64(3))","[-4.661905152603245, -500.9900004135926, -5.11234326391815, -5.4042083564041725, -3.8983102012308133]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,2,2,"(2, 3)","[-4.5669243138034705, -4.8593270992185005, -6.203219229946139, -5.644414565803945, -3.916035289296654]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,2,2,"(np.int64(2), np.int64(4))","[-3.916035289296654, -2.970099999999997, -4.862607680683817, -4.5669243138034705, -0.9999999999999996]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,2,2,"(np.int64(3), np.int64(3))","[-6.203219229946139, -4.5669243138034705, -10.259498347678882, -8.45328042167137, -4.862607680683817]",1,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,2,2,"(np.int64(2), np.int64(2))","[-5.644414565803945, -5.515927965997376, -8.45328042167137, -7.295487721882996, -4.5669243138034705]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,2,2,"(np.int64(1), np.int64(3))","[-4.8593270992185005, -500.99000019939774, -4.5669243138034705, -5.515927965997376, -2.970099999999997]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,2,1,"(2, 3)","[-4.8768749328912495, -3.940398999999995, -5.521255030565021, -5.5212550922017165, -1.9899999999999984]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,2,1,"(np.int64(2), np.int64(4))","[-1.9899999999999984, -2.970099999999997, -2.970099999999997, -4.8768749328912495, -0.9999999999999996]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,2,1,"(np.int64(3), np.int64(3))","[-5.521255030565021, -4.8768749328912495, -4.900995010000003, -6.587970448596101, -2.970099999999997]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,2,1,"(np.int64(2), np.int64(2))","[-5.5212550922017165, -5.810733824892356, -6.587970448596101, -6.587970448596101, -4.8768749328912495]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,2,1,"(np.int64(1), np.int64(3))","[-3.940398999999995, -500.99000000000024, -4.8768749328912495, -5.810733824892356, -2.970099999999997]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,2,4,"(2, 3)","[-4.738406056578707, -3.940398999999995, -3.9403990930866626, -6.370267674777551, -1.9899999999999984]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,2,4,"(np.int64(2), np.int64(4))","[-1.9899999999999984, -2.970099999999997, -2.970099999999997, -4.738406056578707, -0.9999999999999996]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,2,4,"(np.int64(3), np.int64(3))","[-3.9403990930866626, -4.738406056578707, -4.900995010000003, -7.709546339147382, -2.970099999999997]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,2,4,"(np.int64(2), np.int64(2))","[-6.370267674777551, -5.679301091691309, -7.709546339147382, -7.709546341106813, -4.738406056578707]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,2,4,"(np.int64(1), np.int64(3))","[-3.940398999999995, -500.99000007384114, -4.738406056578707, -5.679301091691309, -2.970099999999997]",4,True,True,True,Qstar,Qstar,Zeros,Q,True
0,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadQ_withT.mp4,14,3,3,"(6, 2)","[-7.269906807897008, -7.890902825542084, -500.99000000000024, -6.618788741499966, -10.444618062762286]",3,True,True,True,Qstar,Qstar,Zeros,Q,True
